clubs,date,facilities,food,happiness,helpful,internet,location,opportunities,rank,reputation,school,social,unhelpful
5,08/20/2016,3,4,4,0,3,4,5,93,5,University of Texas at Austin,3,0
5,08/18/2016,5,4,4,4,4,5,5,93,5,University of Texas at Austin,5,3
5,07/29/2016,5,4,5,1,3,5,5,93,5,University of Texas at Austin,5,5
5,07/20/2016,5,1,4,0,4,5,5,93,5,University of Texas at Austin,5,1
5,07/15/2016,4,4,5,1,4,5,5,93,4,University of Texas at Austin,4,0
3,07/11/2016,3,3,3,2,5,4,4,93,4,University of Texas at Austin,4,0
5,06/14/2016,5,5,5,6,5,5,5,93,5,University of Texas at Austin,5,4
3,06/13/2016,5,5,5,3,4,4,5,93,4,University of Texas at Austin,5,3
5,06/09/2016,5,3,3,0,4,4,5,93,5,University of Texas at Austin,5,3
5,06/04/2016,5,4,5,0,5,5,5,93,5,University of Texas at Austin,5,3
5,05/04/2016,5,3,5,3,3,5,4,93,5,University of Texas at Austin,5,3
5,04/28/2016,5,4,5,4,5,5,5,93,5,University of Texas at Austin,5,5
5,04/26/2016,5,4,5,4,5,5,5,93,5,University of Texas at Austin,5,2
4,04/26/2016,5,3,4,2,5,4,4,93,5,University of Texas at Austin,5,2
5,04/25/2016,5,5,5,5,5,5,5,93,5,University of Texas at Austin,5,4
4,04/20/2016,4,3,3,6,3,5,5,93,5,University of Texas at Austin,5,4
5,04/20/2016,5,4,5,5,4,5,5,93,5,University of Texas at Austin,5,2
5,04/18/2016,5,5,5,3,4,5,5,93,5,University of Texas at Austin,5,2
1,04/11/2016,1,1,1,7,1,1,1,93,1,University of Texas at Austin,1,94
5,04/10/2016,5,4,3,5,4,5,5,93,5,University of Texas at Austin,5,3
5,04/07/2016,5,3,5,9,5,5,5,93,5,University of Texas at Austin,5,2
5,04/06/2016,5,5,5,7,5,5,5,93,5,University of Texas at Austin,5,1
5,04/05/2016,5,3,5,5,4,5,5,93,5,University of Texas at Austin,5,1
5,02/24/2016,4,5,5,5,4,4,5,93,5,University of Texas at Austin,4,4
5,02/16/2016,5,4,5,4,5,5,5,93,5,University of Texas at Austin,5,4
4,02/07/2016,5,3,5,4,3,5,5,93,5,University of Texas at Austin,5,3
5,01/24/2016,5,3,5,2,4,5,5,93,5,University of Texas at Austin,5,2
4,01/20/2016,3,4,4,1,4,5,3,93,5,University of Texas at Austin,4,11
5,01/16/2016,5,3,5,8,5,4,5,93,5,University of Texas at Austin,5,3
5,01/11/2016,4,5,5,5,5,5,5,93,5,University of Texas at Austin,5,5
5,12/14/2015,4,4,5,7,5,5,5,93,5,University of Texas at Austin,5,4
5,12/12/2015,4,2,5,4,3,4,3,93,5,University of Texas at Austin,4,3
5,12/08/2015,4,5,5,2,5,5,5,93,5,University of Texas at Austin,5,5
5,12/08/2015,5,3,4,3,5,5,4,93,5,University of Texas at Austin,5,7
5,11/29/2015,5,3,4,2,3,4,3,93,5,University of Texas at Austin,5,3
3,11/24/2015,4,4,3,4,4,4,3,93,5,University of Texas at Austin,4,5
4,11/10/2015,4,3,4,3,4,5,4,93,4,University of Texas at Austin,4,1
5,11/04/2015,4,3,4,8,3,3,4,93,4,University of Texas at Austin,4,1
5,11/02/2015,5,4,5,10,3,5,5,93,5,University of Texas at Austin,5,3
5,11/01/2015,5,4,2,8,3,5,3,93,5,University of Texas at Austin,4,30
5,10/31/2015,5,5,5,6,5,5,5,93,5,University of Texas at Austin,5,2
5,10/30/2015,5,5,5,3,4,5,5,93,5,University of Texas at Austin,5,2
5,10/26/2015,5,5,5,2,5,5,5,93,5,University of Texas at Austin,5,3
5,10/15/2015,4,3,5,5,3,5,5,93,5,University of Texas at Austin,4,2
5,10/12/2015,5,4,5,5,4,5,4,93,5,University of Texas at Austin,5,1
5,10/01/2015,3,3,5,6,5,5,5,93,5,University of Texas at Austin,4,1
4,09/02/2015,4,3,4,9,3,4,3,93,4,University of Texas at Austin,4,0
5,08/31/2015,4,5,5,2,5,5,5,93,5,University of Texas at Austin,4,4
4,08/29/2015,4,3,4,5,4,3,3,93,4,University of Texas at Austin,4,15
4,08/27/2015,5,4,4,2,5,5,5,93,5,University of Texas at Austin,5,2
4,08/25/2015,4,3,3,7,4,5,4,93,4,University of Texas at Austin,4,0
5,08/17/2015,3,5,5,4,3,5,4,93,4,University of Texas at Austin,3,1
4,08/16/2015,4,5,5,2,3,4,3,93,5,University of Texas at Austin,5,0
4,08/09/2015,4,2,5,1,4,5,5,93,5,University of Texas at Austin,4,0
5,07/23/2015,4,4,5,2,4,5,5,93,5,University of Texas at Austin,5,0
4,07/08/2015,3,3,3,5,4,3,2,93,4,University of Texas at Austin,3,4
1,06/29/2015,1,1,1,8,2,4,3,93,4,University of Texas at Austin,1,7
5,06/16/2015,5,3,5,5,5,5,5,93,5,University of Texas at Austin,5,8
2,06/15/2015,1,1,2,10,1,1,1,93,3,University of Texas at Austin,1,18
5,06/11/2015,5,4,5,10,5,5,5,93,5,University of Texas at Austin,5,6
4,06/05/2015,4,3,4,6,3,5,5,93,5,University of Texas at Austin,4,5
4,06/02/2015,5,5,5,5,4,4,5,93,5,University of Texas at Austin,5,8
5,05/25/2015,4,4,5,6,3,5,5,93,5,University of Texas at Austin,4,10
1,05/15/2015,3,3,2,8,3,2,2,93,2,University of Texas at Austin,3,20
5,05/09/2015,4,4,5,6,4,5,5,93,5,University of Texas at Austin,5,11
5,05/08/2015,3,4,3,11,4,5,4,93,4,University of Texas at Austin,4,1
3,05/07/2015,3,3,3,9,5,5,2,93,5,University of Texas at Austin,3,2
4,05/01/2015,4,2,4,5,3,4,5,93,5,University of Texas at Austin,5,12
5,04/30/2015,4,4,5,4,5,5,5,93,5,University of Texas at Austin,5,8
5,04/29/2015,5,4,5,2,3,5,5,93,5,University of Texas at Austin,5,8
5,04/28/2015,3,4,3,2,3,5,5,93,5,University of Texas at Austin,4,7
3,04/27/2015,5,4,5,3,4,4,5,93,5,University of Texas at Austin,5,7
5,04/27/2015,5,5,5,3,5,5,5,93,5,University of Texas at Austin,5,6
5,04/16/2015,4,4,5,9,4,5,5,93,5,University of Texas at Austin,5,12
4,04/08/2015,5,5,5,3,4,4,5,93,5,University of Texas at Austin,5,6
3,02/25/2015,4,3,4,17,3,4,2,93,4,University of Texas at Austin,5,3
4,02/13/2015,3,4,3,19,4,3,3,93,4,University of Texas at Austin,4,5
5,02/11/2015,5,5,4,1,4,5,5,93,5,University of Texas at Austin,5,5
4,02/05/2015,4,3,3,5,5,3,2,93,3,University of Texas at Austin,4,1
4,02/05/2015,4,3,3,9,5,3,1,93,3,University of Texas at Austin,4,8
5,02/01/2015,5,5,3,4,4,5,4,93,5,University of Texas at Austin,5,8
5,01/31/2015,5,3,5,4,5,5,5,93,5,University of Texas at Austin,5,8
5,01/31/2015,5,5,5,4,5,5,5,93,5,University of Texas at Austin,5,9
5,01/24/2015,5,4,5,5,4,4,5,93,5,University of Texas at Austin,5,11
5,01/23/2015,4,4,5,1,5,5,5,93,5,University of Texas at Austin,5,7
5,01/21/2015,5,3,5,1,3,5,5,93,5,University of Texas at Austin,5,5
4,01/19/2015,5,2,4,1,4,5,4,93,5,University of Texas at Austin,4,7
5,01/17/2015,5,3,5,2,5,5,5,93,5,University of Texas at Austin,5,5
4,01/15/2015,5,4,5,1,4,4,5,93,5,University of Texas at Austin,5,4
5,01/14/2015,3,3,5,3,4,5,5,93,4,University of Texas at Austin,4,4
4,01/13/2015,4,3,5,3,4,5,5,93,5,University of Texas at Austin,4,2
5,01/12/2015,4,3,5,0,4,5,4,93,5,University of Texas at Austin,4,3
5,01/11/2015,4,3,5,2,5,5,5,93,5,University of Texas at Austin,5,4
4,01/07/2015,3,4,1,5,4,5,4,93,4,University of Texas at Austin,3,5
5,01/05/2015,5,4,5,2,5,5,5,93,4,University of Texas at Austin,5,4
5,01/04/2015,5,3,5,2,5,5,5,93,5,University of Texas at Austin,5,7
5,12/19/2014,5,5,5,1,5,5,5,93,5,University of Texas at Austin,5,6
5,12/14/2014,4,3,4,1,4,4,4,93,5,University of Texas at Austin,4,3
5,12/08/2014,3,3,3,3,3,5,3,93,5,University of Texas at Austin,3,9
3,12/06/2014,5,3,5,0,3,5,3,93,4,University of Texas at Austin,5,2
4,11/21/2014,3,5,5,2,3,5,5,93,5,University of Texas at Austin,4,3
5,11/13/2014,5,3,5,0,4,5,5,93,5,University of Texas at Austin,5,14
5,11/12/2014,5,5,5,2,5,5,5,93,5,University of Texas at Austin,5,3
5,11/05/2014,5,4,5,1,5,5,5,93,5,University of Texas at Austin,5,4
4,11/04/2014,5,4,4,1,4,5,5,93,5,University of Texas at Austin,5,3
4,11/03/2014,4,3,4,2,3,5,5,93,5,University of Texas at Austin,4,4
4,11/03/2014,3,4,4,0,4,5,5,93,5,University of Texas at Austin,4,2
4,10/28/2014,5,4,2,3,3,5,3,93,5,University of Texas at Austin,5,3
5,10/24/2014,3,3,3,3,3,5,4,93,5,University of Texas at Austin,4,1
5,10/24/2014,4,3,5,0,3,5,5,93,5,University of Texas at Austin,5,1
5,10/21/2014,5,4,5,2,4,5,5,93,5,University of Texas at Austin,5,1
5,10/21/2014,3,3,4,4,4,5,5,93,5,University of Texas at Austin,4,2
4,10/20/2014,5,3,5,0,3,4,4,93,4,University of Texas at Austin,5,1
5,10/19/2014,5,5,5,1,5,5,5,93,5,University of Texas at Austin,5,1
5,10/17/2014,4,4,5,1,3,5,5,93,5,University of Texas at Austin,5,2
4,10/16/2014,4,4,5,0,3,5,5,93,5,University of Texas at Austin,4,3
5,10/15/2014,5,4,5,1,5,5,5,93,5,University of Texas at Austin,5,1
5,10/14/2014,4,3,5,2,4,5,5,93,5,University of Texas at Austin,5,1
5,10/02/2014,5,5,5,2,5,5,5,93,5,University of Texas at Austin,5,3
5,09/20/2014,5,2,5,7,5,5,1,93,5,University of Texas at Austin,5,3
3,09/18/2014,3,3,3,2,2,4,5,93,4,University of Texas at Austin,4,2
5,09/06/2014,5,3,5,1,5,3,5,93,3,University of Texas at Austin,5,2
4,08/26/2014,4,4,5,1,4,4,5,93,5,University of Texas at Austin,5,1
4,08/20/2014,4,4,3,1,5,5,3,93,4,University of Texas at Austin,4,1
5,07/08/2014,5,4,5,0,3,5,5,93,5,University of Texas at Austin,5,1
5,06/16/2014,5,5,5,2,5,5,5,93,5,University of Texas at Austin,5,1
4,05/22/2014,5,4,5,1,4,5,5,93,5,University of Texas at Austin,5,1
5,05/15/2014,4,4,5,1,4,3,5,93,4,University of Texas at Austin,4,1
4,04/23/2014,4,4,5,0,4,5,5,93,5,University of Texas at Austin,5,2
5,04/14/2014,5,5,5,0,5,5,5,93,5,University of Texas at Austin,5,2
5,04/06/2014,5,2,5,1,5,5,5,93,4,University of Texas at Austin,5,1
5,02/13/2014,4,4,5,0,4,5,5,93,5,University of Texas at Austin,4,2
5,02/10/2014,5,5,5,0,5,5,5,93,5,University of Texas at Austin,5,2
5,02/10/2014,5,5,5,0,5,5,5,93,5,University of Texas at Austin,5,2
5,01/17/2014,5,5,5,0,5,5,5,93,5,University of Texas at Austin,5,1
5,01/15/2014,5,5,5,0,5,5,5,93,5,University of Texas at Austin,5,1
4,01/12/2014,4,3,5,0,3,4,5,93,4,University of Texas at Austin,4,1
5,01/09/2014,5,5,5,0,5,5,5,93,5,University of Texas at Austin,5,1
4,06/29/2017,5,3,5,0,3,4,4,94,5,Sewanee: The University of the South,4,0
3,05/06/2017,4,3,5,0,3,5,3,94,5,Sewanee: The University of the South,4,0
5,11/11/2016,4,5,4,0,5,4,4,94,4,Sewanee: The University of the South,3,1
5,11/05/2016,4,3,5,0,4,4,4,94,5,Sewanee: The University of the South,5,0
4,09/18/2016,3,3,4,0,5,3,4,94,4,Sewanee: The University of the South,3,1
4,06/27/2016,4,3,4,0,4,3,4,94,4,Sewanee: The University of the South,4,0
4,04/04/2016,5,3,5,1,5,5,5,94,5,Sewanee: The University of the South,5,0
1,11/22/2015,4,2,2,1,2,2,3,94,4,Sewanee: The University of the South,2,0
5,09/28/2015,5,4,5,2,3,4,5,94,5,Sewanee: The University of the South,5,0
4,04/19/2015,5,4,5,1,3,4,5,94,5,Sewanee: The University of the South,5,0
2,01/14/2015,4,3,4,2,1,3,4,94,4,Sewanee: The University of the South,3,1
1,12/06/2014,5,5,3,3,3,4,5,94,5,Sewanee: The University of the South,5,0
1,11/12/2014,5,3,4,2,4,2,4,94,5,Sewanee: The University of the South,5,0
1,11/11/2014,4,4,5,2,2,5,4,94,4,Sewanee: The University of the South,5,0
4,11/11/2014,5,2,5,2,2,5,4,94,4,Sewanee: The University of the South,5,0
4,11/07/2014,5,5,5,3,4,5,4,94,5,Sewanee: The University of the South,5,0
4,11/03/2014,5,4,5,2,4,5,5,94,4,Sewanee: The University of the South,4,0
3,10/12/2014,4,3,2,7,3,2,3,94,4,Sewanee: The University of the South,1,3
5,08/13/2014,5,5,5,0,5,4,5,94,5,Sewanee: The University of the South,5,0
2,04/17/2014,5,4,5,0,3,4,3,94,5,Sewanee: The University of the South,3,0
5,04/07/2014,5,5,5,0,5,4,5,94,5,Sewanee: The University of the South,5,1
5,11/15/2013,5,5,5,0,5,4,5,94,5,Sewanee: The University of the South,5,0
5,11/13/2013,5,4,5,1,3,4,5,94,4,Sewanee: The University of the South,5,0
5,11/11/2013,4,4,5,1,4,3,5,94,4,Sewanee: The University of the South,5,0
5,04/23/2013,3,5,5,1,4,4,5,94,5,Sewanee: The University of the South,4,0
5,03/27/2013,5,3,5,0,4,2,5,94,5,Sewanee: The University of the South,5,0
5,11/26/2012,4,3,5,1,3,5,5,94,5,Sewanee: The University of the South,5,1
4,11/12/2012,4,5,5,1,3,4,5,94,5,Sewanee: The University of the South,5,0
5,11/05/2012,4,4,5,0,5,4,5,94,5,Sewanee: The University of the South,5,0
4,11/01/2012,5,5,5,0,4,3,5,94,5,Sewanee: The University of the South,5,1
2,04/10/2012,3,1,3,0,1,1,1,94,4,Sewanee: The University of the South,4,0
5,03/07/2012,5,5,5,0,5,5,5,94,5,Sewanee: The University of the South,5,0
4,01/10/2012,5,3,4,0,4,5,5,94,5,Sewanee: The University of the South,5,0
4,11/08/2011,4,2,4,0,1,4,5,94,5,Sewanee: The University of the South,5,0
2,11/01/2011,4,2,5,0,1,1,3,94,4,Sewanee: The University of the South,5,0
3,10/24/2011,5,3,5,0,1,2,5,94,4,Sewanee: The University of the South,5,0
4,04/14/2011,4,2,3,0,3,3,5,94,4,Sewanee: The University of the South,4,0
3,04/13/2011,5,3,4,0,3,3,5,94,5,Sewanee: The University of the South,5,0
5,02/21/2011,5,5,5,0,5,5,5,94,5,Sewanee: The University of the South,5,0
3,02/14/2011,5,5,5,0,4,5,5,94,5,Sewanee: The University of the South,5,0
4,01/12/2011,5,4,3,0,4,1,5,94,5,Sewanee: The University of the South,5,0
5,12/15/2010,2,2,5,0,2,4,5,94,5,Sewanee: The University of the South,4,0
5,11/18/2010,5,4,4,0,2,4,5,94,5,Sewanee: The University of the South,5,0
5,10/10/2010,5,4,5,0,5,2,5,94,5,Sewanee: The University of the South,5,0
5,09/15/2010,5,5,5,0,5,5,5,94,5,Sewanee: The University of the South,5,0
5,08/22/2010,5,5,5,0,5,3,5,94,5,Sewanee: The University of the South,5,0
3,08/19/2010,4,3,5,0,3,5,5,94,5,Sewanee: The University of the South,5,0
5,04/13/2010,5,3,5,0,4,4,5,94,5,Sewanee: The University of the South,5,0
5,07/28/2017,5,5,5,0,5,5,5,95,5,University of Georgia,5,0
3,07/27/2017,5,5,5,0,5,3,5,95,4,University of Georgia,5,0
5,07/16/2017,5,5,5,2,4,5,4,95,4,University of Georgia,5,0
5,07/08/2017,4,4,3,0,4,4,3,95,4,University of Georgia,4,1
4,06/28/2017,5,3,4,0,3,4,4,95,4,University of Georgia,5,1
5,05/08/2017,5,5,5,1,2,5,5,95,4,University of Georgia,5,1
4,04/27/2017,4,4,4,0,3,3,4,95,4,University of Georgia,3,1
4,04/27/2017,4,4,5,0,2,5,4,95,4,University of Georgia,4,1
5,04/27/2017,5,4,5,1,3,5,5,95,4,University of Georgia,5,1
4,04/26/2017,5,4,4,1,3,5,5,95,5,University of Georgia,5,1
5,04/26/2017,5,5,5,0,4,5,5,95,5,University of Georgia,5,1
5,04/25/2017,5,5,5,0,5,5,5,95,5,University of Georgia,5,2
5,04/22/2017,5,5,5,4,4,5,5,95,5,University of Georgia,5,2
3,04/21/2017,4,3,4,1,2,5,4,95,4,University of Georgia,5,0
4,04/20/2017,4,4,5,0,5,5,4,95,5,University of Georgia,5,1
5,04/16/2017,5,4,5,1,4,3,5,95,5,University of Georgia,5,2
5,04/13/2017,5,3,5,2,3,4,4,95,5,University of Georgia,5,2
4,04/06/2017,4,3,4,2,2,3,5,95,5,University of Georgia,5,1
5,04/03/2017,5,5,5,1,5,5,5,95,5,University of Georgia,5,0
3,03/31/2017,4,4,4,0,4,4,4,95,4,University of Georgia,4,2
4,03/30/2017,5,4,5,0,4,5,5,95,4,University of Georgia,5,1
3,03/26/2017,5,4,4,2,3,3,3,95,4,University of Georgia,5,0
5,03/23/2017,5,4,5,1,4,5,5,95,5,University of Georgia,5,0
5,02/13/2017,5,5,5,0,3,5,5,95,5,University of Georgia,5,0
5,01/14/2017,5,5,5,3,5,5,4,95,5,University of Georgia,5,1
4,01/13/2017,3,3,3,0,5,4,3,95,4,University of Georgia,3,0
5,01/09/2017,5,4,5,0,3,5,4,95,5,University of Georgia,5,1
4,01/09/2017,5,5,4,7,3,5,3,95,5,University of Georgia,5,0
5,01/06/2017,5,5,5,1,5,5,5,95,5,University of Georgia,5,1
4,01/04/2017,5,4,5,1,4,5,5,95,5,University of Georgia,5,1
5,01/02/2017,4,4,5,0,3,5,5,95,4,University of Georgia,4,2
5,12/28/2016,4,4,5,2,4,5,5,95,5,University of Georgia,4,0
5,12/28/2016,4,5,3,0,4,4,4,95,5,University of Georgia,4,0
4,12/26/2016,4,4,3,0,2,3,3,95,4,University of Georgia,4,0
5,12/22/2016,4,5,5,0,4,5,5,95,5,University of Georgia,4,0
5,12/19/2016,4,5,5,0,3,4,4,95,5,University of Georgia,4,2
3,12/18/2016,4,4,5,3,3,3,3,95,3,University of Georgia,4,7
4,12/13/2016,5,5,5,0,1,5,5,95,5,University of Georgia,5,0
5,12/11/2016,5,5,4,5,2,5,3,95,4,University of Georgia,5,1
4,12/08/2016,5,5,5,0,4,5,5,95,4,University of Georgia,5,0
5,12/06/2016,5,5,5,3,3,5,5,95,5,University of Georgia,5,1
5,12/04/2016,5,4,5,1,3,5,5,95,5,University of Georgia,5,0
5,12/02/2016,5,4,5,0,3,4,5,95,4,University of Georgia,5,0
5,12/01/2016,5,5,5,0,3,4,5,95,5,University of Georgia,5,2
4,11/30/2016,5,5,5,0,3,5,5,95,4,University of Georgia,5,0
5,11/30/2016,5,5,5,0,3,5,5,95,5,University of Georgia,5,2
5,11/30/2016,5,5,5,0,4,5,5,95,5,University of Georgia,5,0
3,11/29/2016,5,5,4,0,2,4,4,95,4,University of Georgia,5,0
3,11/28/2016,4,5,4,0,4,4,3,95,4,University of Georgia,4,0
4,11/23/2016,5,4,5,0,3,5,5,95,4,University of Georgia,5,1
4,11/16/2016,5,4,5,0,3,5,5,95,4,University of Georgia,5,0
4,11/16/2016,4,5,5,0,5,4,5,95,4,University of Georgia,4,1
5,11/14/2016,5,5,5,0,5,5,5,95,5,University of Georgia,5,0
3,11/14/2016,5,4,4,0,3,4,5,95,4,University of Georgia,5,0
4,11/13/2016,5,5,4,0,5,4,5,95,4,University of Georgia,5,0
3,11/03/2016,4,4,3,0,5,3,4,95,5,University of Georgia,4,3
5,10/26/2016,5,4,5,0,3,4,5,95,5,University of Georgia,5,0
5,10/16/2016,5,4,5,0,3,5,5,95,5,University of Georgia,5,0
4,10/14/2016,4,4,5,1,4,3,4,95,4,University of Georgia,4,0
5,10/13/2016,5,4,5,0,4,5,5,95,5,University of Georgia,5,1
5,10/08/2016,4,4,5,0,2,5,4,95,5,University of Georgia,4,0
5,09/21/2016,5,5,5,1,5,5,5,95,5,University of Georgia,5,1
4,09/07/2016,5,4,5,2,3,4,5,95,5,University of Georgia,5,0
5,08/16/2016,5,4,5,0,2,5,5,95,5,University of Georgia,5,0
4,08/12/2016,4,4,4,1,3,5,5,95,4,University of Georgia,4,3
5,08/11/2016,5,5,5,0,5,5,5,95,5,University of Georgia,5,0
4,07/28/2016,5,5,5,1,5,5,5,95,5,University of Georgia,5,0
5,07/15/2016,5,5,5,3,5,5,5,95,5,University of Georgia,5,1
5,06/24/2016,4,5,5,3,4,5,5,95,5,University of Georgia,5,0
4,06/05/2016,4,5,5,1,4,5,5,95,5,University of Georgia,5,1
5,05/27/2016,4,4,5,0,2,5,5,95,4,University of Georgia,5,0
5,05/20/2016,5,5,5,1,5,5,5,95,5,University of Georgia,5,0
4,05/19/2016,3,4,4,1,2,5,3,95,5,University of Georgia,4,0
4,05/11/2016,3,3,5,2,2,5,5,95,4,University of Georgia,4,5
5,05/09/2016,4,5,4,0,4,5,4,95,4,University of Georgia,5,0
5,05/02/2016,5,5,5,2,3,5,5,95,5,University of Georgia,5,0
5,04/26/2016,5,5,5,0,3,5,5,95,4,University of Georgia,5,0
5,04/22/2016,5,5,5,1,4,5,5,95,5,University of Georgia,5,1
4,04/19/2016,5,5,5,2,4,5,5,95,5,University of Georgia,5,0
3,04/18/2016,4,4,5,1,4,4,4,95,5,University of Georgia,4,2
5,04/11/2016,2,5,5,10,3,3,3,95,5,University of Georgia,3,0
5,04/09/2016,3,5,5,2,3,4,5,95,4,University of Georgia,4,1
5,04/02/2016,4,4,5,4,4,5,5,95,4,University of Georgia,5,0
5,03/30/2016,5,5,5,9,1,5,5,95,5,University of Georgia,5,2
5,03/25/2016,4,5,5,3,4,5,5,95,5,University of Georgia,5,0
5,03/02/2016,4,4,4,4,3,4,4,95,4,University of Georgia,5,0
5,02/01/2016,5,5,5,5,5,5,5,95,5,University of Georgia,5,2
4,02/01/2016,4,4,5,9,2,4,5,95,4,University of Georgia,4,0
4,01/28/2016,5,5,5,7,3,5,5,95,5,University of Georgia,5,1
4,01/15/2016,5,5,5,12,5,3,3,95,5,University of Georgia,5,2
5,01/13/2016,3,5,5,3,3,5,5,95,5,University of Georgia,4,1
5,01/11/2016,4,5,5,1,5,5,5,95,5,University of Georgia,5,2
4,01/11/2016,4,4,4,6,3,5,5,95,5,University of Georgia,5,3
4,01/07/2016,4,5,5,2,5,4,5,95,5,University of Georgia,5,1
5,01/06/2016,4,5,5,4,3,5,5,95,5,University of Georgia,5,0
5,01/04/2016,5,5,5,4,3,5,5,95,5,University of Georgia,5,0
4,01/02/2016,4,5,4,4,3,4,5,95,4,University of Georgia,4,0
4,12/28/2015,4,5,5,4,3,5,5,95,5,University of Georgia,5,2
5,12/28/2015,5,4,4,1,3,4,4,95,4,University of Georgia,5,1
5,12/22/2015,4,5,5,1,3,4,5,95,4,University of Georgia,4,3
4,12/21/2015,4,5,5,3,1,5,5,95,4,University of Georgia,4,2
5,12/21/2015,5,4,4,3,3,4,5,95,4,University of Georgia,5,0
4,12/16/2015,5,5,5,1,3,5,5,95,4,University of Georgia,5,0
5,12/10/2015,5,5,5,3,5,5,5,95,5,University of Georgia,5,3
5,12/06/2015,5,5,5,0,3,5,5,95,5,University of Georgia,5,3
4,12/04/2015,5,4,5,2,4,4,3,95,4,University of Georgia,5,1
5,12/03/2015,4,5,4,3,3,5,5,95,5,University of Georgia,5,1
5,12/01/2015,5,5,5,2,5,5,5,95,5,University of Georgia,5,1
5,11/20/2015,5,5,5,2,3,5,5,95,5,University of Georgia,5,1
5,11/19/2015,3,4,5,3,2,5,5,95,5,University of Georgia,4,1
5,11/18/2015,3,3,5,0,2,4,3,95,4,University of Georgia,4,3
5,11/17/2015,5,5,5,5,3,5,5,95,5,University of Georgia,5,1
4,11/10/2015,5,5,4,4,5,4,5,95,4,University of Georgia,5,1
5,11/08/2015,5,5,5,4,2,5,5,95,5,University of Georgia,5,1
5,11/07/2015,4,5,5,6,1,5,4,95,5,University of Georgia,4,0
5,11/04/2015,5,4,5,5,3,5,5,95,4,University of Georgia,5,0
3,10/26/2015,3,4,3,1,3,2,2,95,2,University of Georgia,3,10
5,10/08/2015,5,5,5,6,5,5,5,95,5,University of Georgia,5,2
4,10/01/2015,4,5,4,4,4,5,4,95,5,University of Georgia,5,1
4,10/01/2015,3,5,5,7,3,5,5,95,5,University of Georgia,4,3
5,09/30/2015,5,4,5,5,4,5,5,95,5,University of Georgia,5,0
5,09/17/2015,5,5,5,3,3,5,5,95,5,University of Georgia,5,2
1,08/31/2015,3,3,4,6,3,1,3,95,1,University of Georgia,3,49
5,08/19/2015,4,5,5,4,3,5,5,95,5,University of Georgia,5,2
5,08/17/2015,5,4,5,5,4,5,5,95,5,University of Georgia,5,0
4,08/16/2015,5,4,3,6,3,4,1,95,5,University of Georgia,5,0
5,08/06/2015,5,5,5,3,5,5,5,95,5,University of Georgia,5,1
5,08/05/2015,4,4,3,5,3,4,5,95,3,University of Georgia,5,0
4,07/27/2015,4,3,5,3,2,4,4,95,4,University of Georgia,4,1
5,07/24/2015,5,4,5,2,5,5,5,95,5,University of Georgia,5,1
5,07/22/2015,4,4,4,2,2,4,5,95,5,University of Georgia,5,0
5,07/22/2015,4,5,4,2,3,4,4,95,4,University of Georgia,5,1
5,07/16/2015,5,5,5,2,5,5,5,95,5,University of Georgia,5,2
5,07/10/2015,4,4,5,2,3,5,5,95,5,University of Georgia,5,2
5,07/09/2015,5,4,5,3,2,5,5,95,5,University of Georgia,5,4
4,07/01/2015,4,5,5,1,3,5,5,95,4,University of Georgia,5,1
4,06/29/2015,4,4,5,1,3,5,5,95,5,University of Georgia,5,1
5,06/21/2015,5,5,5,3,3,4,5,95,5,University of Georgia,5,0
4,06/11/2015,3,4,2,2,2,4,2,95,4,University of Georgia,4,1
4,06/08/2015,3,4,5,1,3,5,5,95,4,University of Georgia,4,2
3,05/29/2015,3,3,2,8,2,3,2,95,4,University of Georgia,3,4
5,05/20/2015,5,4,5,1,1,5,5,95,4,University of Georgia,5,0
4,05/16/2015,4,5,5,1,3,5,5,95,4,University of Georgia,5,0
4,05/13/2015,3,5,5,0,4,4,5,95,5,University of Georgia,4,0
5,05/10/2015,5,5,5,1,5,5,5,95,5,University of Georgia,5,0
4,04/24/2015,4,5,5,2,3,5,5,95,4,University of Georgia,5,1
5,04/23/2015,5,5,5,1,3,5,5,95,5,University of Georgia,5,0
4,04/19/2015,5,4,5,1,3,4,5,95,5,University of Georgia,5,0
5,04/18/2015,5,4,5,1,5,5,5,95,5,University of Georgia,5,0
5,04/16/2015,4,5,5,2,3,5,5,95,4,University of Georgia,5,0
5,04/15/2015,5,4,5,2,3,5,5,95,5,University of Georgia,5,0
5,04/14/2015,5,5,5,0,5,5,5,95,5,University of Georgia,5,0
4,04/12/2015,3,3,4,1,4,4,3,95,4,University of Georgia,4,0
4,04/09/2015,4,4,4,0,3,4,5,95,4,University of Georgia,4,0
5,04/07/2015,4,4,5,1,3,4,3,95,4,University of Georgia,4,0
4,04/03/2015,5,5,4,0,4,5,5,95,4,University of Georgia,5,0
5,04/02/2015,5,5,5,2,1,5,5,95,5,University of Georgia,5,2
4,03/13/2015,5,4,5,2,4,5,5,95,4,University of Georgia,5,2
4,02/26/2015,5,5,5,1,3,5,5,95,4,University of Georgia,5,0
5,01/20/2015,5,5,5,2,3,4,5,95,5,University of Georgia,5,0
4,01/20/2015,5,5,5,1,3,5,4,95,4,University of Georgia,5,0
4,01/20/2015,3,5,5,0,3,4,5,95,4,University of Georgia,4,0
4,01/13/2015,4,4,3,0,4,5,4,95,4,University of Georgia,4,1
