clubs,date,facilities,food,happiness,helpful,internet,location,opportunities,reputation,school,social,unhelpful
4,07/07/2016,1,3,5,1,4,5,4,4,Boston University,2,1
4,06/21/2016,3,4,5,1,4,5,5,4,Boston University,3,6
4,05/04/2016,3,2,4,0,2,5,5,4,Boston University,3,4
5,04/11/2016,5,5,4,7,3,5,4,5,Boston University,5,2
4,04/08/2016,5,5,4,3,4,5,5,4,Boston University,5,2
5,04/06/2016,5,4,5,3,4,5,5,4,Boston University,5,0
4,04/01/2016,3,4,5,1,4,5,5,4,Boston University,3,4
5,03/29/2016,4,4,5,5,4,5,5,4,Boston University,4,0
4,02/21/2016,3,5,4,1,4,5,5,4,Boston University,3,3
4,02/05/2016,2,3,3,5,4,5,4,5,Boston University,3,1
5,02/04/2016,5,5,5,1,5,5,5,5,Boston University,5,3
5,01/24/2016,5,3,4,1,4,5,4,5,Boston University,4,4
3,01/21/2016,4,3,3,5,4,3,2,4,Boston University,5,1
5,01/21/2016,3,4,4,4,3,4,5,4,Boston University,4,1
3,01/16/2016,3,4,3,1,3,4,3,4,Boston University,4,2
3,12/27/2015,4,2,3,7,4,5,3,4,Boston University,4,2
3,12/15/2015,4,3,3,2,4,4,4,4,Boston University,4,6
4,12/09/2015,3,4,4,3,3,4,4,4,Boston University,4,0
5,12/02/2015,4,5,5,0,5,5,5,5,Boston University,4,3
5,11/30/2015,3,3,4,1,3,5,5,5,Boston University,4,1
5,11/25/2015,3,5,3,1,3,3,4,4,Boston University,3,2
4,11/23/2015,4,4,5,0,3,5,5,4,Boston University,4,1
4,11/22/2015,4,5,4,3,5,5,5,4,Boston University,4,0
4,11/21/2015,3,5,2,0,5,5,4,4,Boston University,4,1
4,11/16/2015,3,5,1,1,4,3,2,5,Boston University,3,0
4,11/10/2015,2,4,4,4,4,5,3,5,Boston University,3,1
4,11/08/2015,5,5,5,0,3,5,5,5,Boston University,5,1
5,11/05/2015,4,5,4,1,4,5,5,4,Boston University,4,1
4,11/05/2015,4,3,3,0,4,5,3,4,Boston University,5,1
1,11/03/2015,1,1,1,6,1,1,1,1,Boston University,1,22
4,10/07/2015,3,5,4,3,5,5,5,4,Boston University,4,1
4,10/02/2015,3,4,4,3,3,5,5,4,Boston University,3,3
5,10/01/2015,4,5,5,1,4,5,5,4,Boston University,4,2
4,09/29/2015,4,4,5,2,4,5,4,4,Boston University,4,2
4,09/25/2015,4,3,4,0,3,4,3,4,Boston University,4,0
3,09/20/2015,5,5,5,1,1,4,4,4,Boston University,5,1
1,09/02/2015,1,1,1,14,1,1,1,1,Boston University,1,14
5,09/01/2015,4,4,5,5,5,5,4,5,Boston University,5,3
3,08/24/2015,3,2,3,4,3,5,3,3,Boston University,4,4
3,08/11/2015,5,4,3,4,5,5,3,4,Boston University,5,1
5,08/10/2015,5,5,5,0,5,5,5,5,Boston University,5,2
3,08/04/2015,2,2,3,20,3,4,2,3,Boston University,2,4
5,07/15/2015,5,5,5,15,5,5,5,5,Boston University,5,13
4,06/19/2015,1,3,2,17,5,3,2,4,Boston University,3,4
5,06/15/2015,5,5,5,0,5,5,5,5,Boston University,5,15
3,06/11/2015,4,4,4,2,5,4,4,3,Boston University,4,5
3,05/09/2015,3,3,3,20,3,5,1,4,Boston University,3,1
5,05/05/2015,3,3,4,0,3,5,5,4,Boston University,4,7
5,04/30/2015,5,5,5,1,5,5,5,5,Boston University,5,5
5,04/30/2015,4,5,3,2,3,5,5,4,Boston University,4,6
4,04/15/2015,3,4,4,0,4,5,5,5,Boston University,3,3
4,04/08/2015,3,2,3,9,4,4,3,4,Boston University,3,1
2,04/03/2015,2,3,2,20,3,4,1,3,Boston University,3,0
5,04/02/2015,5,5,5,2,5,5,5,5,Boston University,5,11
4,03/03/2015,3,4,4,6,4,4,3,4,Boston University,3,3
5,02/26/2015,4,5,4,2,4,5,5,5,Boston University,4,5
4,02/19/2015,3,3,3,0,5,5,4,5,Boston University,4,6
5,01/30/2015,4,4,4,7,3,5,4,5,Boston University,5,4
4,01/24/2015,4,4,4,3,4,4,3,4,Boston University,4,0
3,01/22/2015,5,3,3,0,3,4,5,5,Boston University,5,7
1,01/22/2015,3,4,1,14,3,5,1,4,Boston University,2,6
3,01/15/2015,3,2,2,11,3,3,1,4,Boston University,3,11
5,01/10/2015,3,4,4,7,4,5,5,5,Boston University,4,5
3,01/09/2015,2,4,2,9,5,4,1,5,Boston University,2,5
4,12/28/2014,3,4,5,3,3,4,4,5,Boston University,3,2
5,12/15/2014,2,1,4,2,5,5,3,5,Boston University,3,1
5,12/12/2014,4,4,5,2,4,5,5,5,Boston University,4,2
5,12/08/2014,4,1,4,2,3,5,4,5,Boston University,4,1
4,12/03/2014,3,4,5,3,3,5,5,4,Boston University,4,2
4,12/01/2014,1,5,5,1,2,5,4,4,Boston University,2,2
5,11/25/2014,3,5,4,1,5,4,3,4,Boston University,4,1
4,11/20/2014,4,4,5,1,4,5,5,4,Boston University,5,3
2,11/18/2014,4,4,2,1,5,5,3,4,Boston University,3,5
3,11/16/2014,3,4,5,1,4,4,5,4,Boston University,4,2
5,11/10/2014,3,4,2,12,3,5,1,4,Boston University,3,3
4,11/09/2014,3,4,4,0,5,5,5,4,Boston University,4,1
4,11/05/2014,3,5,4,0,3,4,4,4,Boston University,3,3
5,11/04/2014,5,3,3,3,2,4,5,5,Boston University,5,1
5,10/29/2014,5,5,5,2,5,5,5,5,Boston University,5,4
5,10/29/2014,5,3,4,2,4,5,5,5,Boston University,5,4
5,10/27/2014,3,5,4,0,5,5,5,5,Boston University,4,2
4,10/24/2014,5,4,5,2,5,5,4,5,Boston University,5,1
5,10/21/2014,5,5,5,3,5,5,5,4,Boston University,5,0
4,10/21/2014,4,4,4,1,3,5,3,4,Boston University,5,2
4,10/17/2014,4,4,3,0,3,4,4,4,Boston University,4,1
5,10/15/2014,3,4,5,0,3,5,5,4,Boston University,3,1
3,10/14/2014,3,4,3,3,3,3,1,2,Boston University,3,5
5,10/09/2014,3,3,3,3,1,4,2,4,Boston University,3,0
5,10/04/2014,3,5,4,1,5,5,4,5,Boston University,4,1
4,10/03/2014,4,4,4,0,5,5,5,5,Boston University,5,2
4,10/01/2014,4,5,5,0,5,5,5,4,Boston University,5,3
3,09/27/2014,3,3,3,6,3,5,3,4,Boston University,3,1
5,09/25/2014,5,5,5,0,5,5,5,5,Boston University,5,2
3,09/25/2014,3,3,4,4,3,5,4,4,Boston University,4,0
5,09/19/2014,3,4,5,0,2,5,5,5,Boston University,4,1
5,09/17/2014,5,4,5,1,5,5,5,5,Boston University,5,2
5,09/17/2014,4,5,5,0,4,5,5,4,Boston University,5,1
5,08/28/2014,5,5,5,1,5,5,5,5,Boston University,5,0
4,06/12/2014,4,5,4,0,5,5,5,4,Boston University,5,2
5,05/19/2014,5,5,5,2,5,5,5,5,Boston University,5,1
5,05/03/2014,5,4,5,1,5,5,5,5,Boston University,5,1
5,04/23/2014,5,5,5,0,5,5,5,5,Boston University,5,1
5,04/15/2014,5,4,5,1,4,5,3,5,Boston University,5,0
4,03/03/2014,4,4,2,0,3,5,3,4,Boston University,4,1
3,02/27/2014,3,5,3,1,4,5,3,3,Boston University,4,0
5,02/21/2014,4,4,5,0,5,5,5,5,Boston University,5,0
5,02/09/2014,3,3,4,0,4,4,5,5,Boston University,4,0
3,02/08/2014,2,2,2,2,2,3,1,4,Boston University,2,0
5,01/23/2014,5,4,5,0,4,5,5,5,Boston University,5,1
5,12/24/2013,3,5,5,0,3,5,5,5,Boston University,3,1
5,12/24/2013,4,4,5,0,5,5,5,5,Boston University,5,0
5,12/23/2013,5,5,5,0,5,5,5,5,Boston University,5,0
4,12/09/2013,5,5,5,0,5,5,5,4,Boston University,5,0
5,12/03/2013,2,3,4,1,5,5,5,4,Boston University,4,1
5,11/28/2013,5,4,5,0,4,5,5,5,Boston University,5,1
5,11/19/2013,5,5,5,0,5,5,5,5,Boston University,5,0
5,11/19/2013,5,5,5,0,5,5,5,5,Boston University,5,0
5,11/17/2013,5,5,5,0,5,5,5,5,Boston University,5,0
5,11/06/2013,5,5,4,0,5,5,5,4,Boston University,5,0
5,10/10/2013,5,5,5,0,5,5,5,5,Boston University,5,0
5,10/10/2013,4,5,5,0,5,5,5,5,Boston University,4,0
5,10/06/2013,5,5,5,0,5,5,1,5,Boston University,5,0
5,10/03/2013,5,5,5,0,5,5,5,5,Boston University,5,0
4,09/09/2013,3,2,4,0,5,5,1,5,Boston University,3,1
3,08/26/2013,1,3,3,1,2,1,1,3,Boston University,2,0
5,08/25/2013,5,4,5,0,4,4,5,5,Boston University,5,0
3,07/26/2013,3,4,4,0,4,5,5,4,Boston University,3,0
5,07/01/2013,4,5,5,0,5,5,5,5,Boston University,5,0
5,06/28/2013,5,5,5,0,5,4,5,4,Boston University,5,0
4,05/02/2013,4,5,5,0,5,5,5,5,Boston University,4,0
4,04/26/2013,2,2,5,0,5,5,5,5,Boston University,3,0
5,04/09/2013,3,4,3,0,3,5,5,4,Boston University,3,0
5,02/18/2013,3,4,3,0,4,5,5,4,Boston University,3,0
5,01/30/2013,5,4,4,0,5,4,5,4,Boston University,4,0
5,01/23/2013,5,5,5,0,5,5,5,5,Boston University,5,0
3,01/15/2013,2,5,3,0,5,5,5,4,Boston University,2,0
5,12/18/2012,3,4,5,0,5,5,5,5,Boston University,4,1
5,11/18/2012,3,4,4,1,5,5,5,5,Boston University,4,0
3,11/14/2012,4,3,4,0,4,5,5,3,Boston University,4,0
5,11/06/2012,5,3,4,1,4,5,5,5,Boston University,5,0
3,08/27/2012,2,1,2,0,3,3,5,3,Boston University,2,0
4,08/22/2012,4,4,3,0,2,4,5,3,Boston University,4,0
1,08/17/2012,2,3,2,1,4,4,3,4,Boston University,3,0
1,08/03/2012,3,2,1,1,3,1,3,5,Boston University,3,1
4,07/12/2012,4,3,3,0,5,5,5,4,Boston University,4,0
5,07/10/2012,5,4,4,1,3,5,5,5,Boston University,5,0
4,06/23/2012,4,5,5,0,4,5,5,5,Boston University,5,1
4,05/03/2012,2,5,3,0,3,5,5,4,Boston University,3,0
5,04/30/2012,3,4,4,0,3,5,5,4,Boston University,4,0
3,04/28/2012,2,1,3,1,5,5,1,2,Boston University,3,0
3,04/24/2012,5,3,4,0,4,4,5,4,Boston University,4,0
3,04/20/2012,3,3,3,0,3,1,1,2,Boston University,3,0
5,04/09/2012,5,4,3,0,4,5,5,5,Boston University,5,0
5,03/27/2012,5,3,5,0,5,5,5,5,Boston University,5,0
4,07/24/2017,4,3,5,0,4,4,4,4,Dickinson College,4,0
5,06/07/2017,5,5,5,0,5,5,5,5,Dickinson College,5,0
4,12/13/2016,3,1,3,1,1,4,4,3,Dickinson College,4,1
4,08/23/2016,4,3,3,2,4,3,3,4,Dickinson College,2,4
4,07/20/2016,4,3,3,0,4,3,5,4,Dickinson College,2,0
4,07/07/2016,5,3,4,2,4,4,3,5,Dickinson College,3,0
4,05/25/2016,5,3,5,0,2,3,4,4,Dickinson College,4,0
4,03/22/2016,5,3,3,1,3,3,5,5,Dickinson College,4,0
5,01/04/2016,5,4,5,3,3,2,5,4,Dickinson College,5,0
3,12/12/2015,5,3,4,0,3,3,4,5,Dickinson College,3,0
3,11/01/2015,4,3,2,0,4,2,3,3,Dickinson College,2,0
4,10/14/2015,5,3,4,2,2,2,5,5,Dickinson College,3,0
4,06/09/2015,4,4,4,3,4,3,5,4,Dickinson College,3,0
3,05/22/2015,4,3,4,2,4,4,5,4,Dickinson College,3,0
4,03/20/2015,5,3,5,2,3,4,4,3,Dickinson College,3,0
5,02/25/2015,5,4,5,2,3,4,5,4,Dickinson College,4,0
4,01/22/2015,4,4,4,1,4,3,3,5,Dickinson College,3,1
2,01/08/2015,4,3,4,0,3,4,5,5,Dickinson College,2,2
4,12/02/2014,3,4,4,0,3,3,3,4,Dickinson College,4,0
1,12/01/2014,5,5,5,1,4,3,5,5,Dickinson College,5,0
4,11/04/2014,5,3,5,2,3,3,4,5,Dickinson College,5,0
5,10/24/2014,5,3,4,0,3,4,5,5,Dickinson College,5,0
4,09/05/2014,5,3,4,0,3,3,5,4,Dickinson College,5,0
4,06/03/2014,5,4,3,1,4,4,5,5,Dickinson College,5,0
5,05/01/2014,5,5,5,0,4,3,5,5,Dickinson College,5,0
3,01/15/2014,5,2,5,3,3,2,5,5,Dickinson College,5,2
5,12/05/2013,5,5,5,1,5,4,5,5,Dickinson College,5,0
5,10/29/2013,5,3,5,1,2,2,5,4,Dickinson College,5,0
5,10/13/2013,5,3,4,0,3,3,5,5,Dickinson College,5,0
2,01/12/2013,5,1,1,1,4,2,1,5,Dickinson College,4,0
1,11/05/2012,1,1,1,2,1,1,1,1,Dickinson College,1,11
4,10/22/2012,4,3,3,0,3,4,5,5,Dickinson College,4,0
4,10/18/2012,5,4,4,0,4,3,5,5,Dickinson College,5,0
4,04/25/2012,5,4,3,0,4,3,5,4,Dickinson College,5,0
4,01/13/2012,5,3,4,0,4,4,5,5,Dickinson College,5,0
4,08/24/2011,4,4,2,0,4,2,3,3,Dickinson College,4,0
4,08/24/2011,4,4,2,0,4,2,3,3,Dickinson College,4,0
5,08/16/2011,5,3,2,1,4,5,5,5,Dickinson College,5,0
4,07/25/2011,5,4,4,1,4,3,5,5,Dickinson College,5,0
5,07/18/2011,4,4,3,1,4,3,5,5,Dickinson College,5,0
4,03/30/2011,4,4,4,1,4,4,5,4,Dickinson College,5,0
3,03/25/2011,5,5,4,0,4,5,5,5,Dickinson College,5,0
4,03/24/2011,5,3,4,0,3,2,5,4,Dickinson College,5,0
4,02/09/2011,4,4,4,0,3,3,5,5,Dickinson College,4,0
4,12/19/2010,5,5,5,0,4,3,5,5,Dickinson College,5,0
5,12/01/2010,5,4,5,0,5,4,5,5,Dickinson College,5,0
4,10/25/2010,4,4,4,0,4,4,5,4,Dickinson College,4,0
5,10/24/2010,5,3,3,0,5,4,5,4,Dickinson College,5,0
4,09/01/2010,5,2,3,0,3,2,5,5,Dickinson College,5,0
1,08/09/2010,5,3,1,0,3,1,1,5,Dickinson College,5,0
4,06/01/2010,5,1,4,1,2,1,1,4,Dickinson College,4,0
5,05/28/2010,5,5,4,0,5,4,5,5,Dickinson College,5,0
5,05/05/2010,5,5,5,0,5,5,5,5,Dickinson College,5,0
4,06/03/2017,4,4,4,0,3,4,4,5,Connecticut College,3,0
5,02/14/2017,5,5,5,0,5,5,5,5,Connecticut College,5,0
5,11/16/2016,5,3,5,0,3,4,4,5,Connecticut College,4,0
4,10/12/2016,4,4,3,0,5,3,4,4,Connecticut College,4,0
3,05/30/2016,5,3,5,0,5,5,4,4,Connecticut College,5,0
4,04/30/2016,5,3,5,0,5,4,4,5,Connecticut College,4,0
3,04/19/2016,3,3,3,0,2,3,3,3,Connecticut College,3,0
1,04/12/2016,4,1,4,0,4,4,3,4,Connecticut College,2,1
2,11/19/2015,5,4,5,0,4,3,4,4,Connecticut College,3,0
2,06/30/2015,4,4,3,0,2,2,3,5,Connecticut College,1,0
3,04/10/2015,5,4,5,0,4,3,3,5,Connecticut College,4,0
4,01/28/2015,5,5,5,0,2,4,4,4,Connecticut College,3,0
5,01/20/2015,5,4,5,1,5,4,4,4,Connecticut College,4,0
3,01/07/2015,4,3,4,1,3,3,5,4,Connecticut College,2,0
4,12/27/2014,4,3,4,0,3,4,4,4,Connecticut College,4,0
4,11/22/2014,3,4,5,0,3,3,4,4,Connecticut College,5,0
5,11/19/2014,5,5,5,2,3,3,5,5,Connecticut College,4,0
2,11/19/2014,2,1,1,3,1,2,3,3,Connecticut College,1,2
1,11/12/2014,1,1,1,2,4,1,2,2,Connecticut College,1,5
4,11/10/2014,5,4,3,2,4,4,5,5,Connecticut College,3,0
5,10/01/2014,4,4,3,1,3,3,5,4,Connecticut College,5,0
5,09/26/2014,4,4,5,0,4,5,5,5,Connecticut College,5,0
5,09/23/2014,5,5,5,1,5,4,4,5,Connecticut College,5,0
4,04/29/2014,3,3,2,0,4,4,5,5,Connecticut College,4,0
4,11/21/2013,5,4,4,0,5,5,5,4,Connecticut College,5,0
5,05/02/2013,5,4,5,0,4,5,5,5,Connecticut College,5,0
4,03/28/2013,5,5,4,0,5,3,5,5,Connecticut College,5,0
5,11/12/2012,5,5,5,0,5,5,5,5,Connecticut College,5,0
5,10/30/2012,4,4,3,0,3,4,3,4,Connecticut College,4,0
5,03/27/2012,4,3,4,0,5,2,5,5,Connecticut College,4,0
3,02/17/2012,5,3,1,0,3,4,1,4,Connecticut College,4,0
4,01/23/2012,4,2,3,0,2,3,3,4,Connecticut College,4,0
5,01/20/2012,4,4,4,0,4,5,5,5,Connecticut College,5,0
5,12/30/2011,4,3,3,0,4,5,5,5,Connecticut College,5,0
5,12/12/2011,3,3,4,0,4,4,5,5,Connecticut College,4,0
5,12/12/2011,3,3,4,0,4,4,5,5,Connecticut College,4,0
4,11/14/2011,4,2,2,0,2,3,5,4,Connecticut College,4,0
5,10/07/2011,5,5,4,0,5,5,5,5,Connecticut College,5,0
4,08/23/2011,4,1,5,0,3,3,5,4,Connecticut College,5,0
5,07/29/2011,5,3,3,0,4,3,5,5,Connecticut College,5,0
5,05/13/2011,4,4,2,0,3,3,3,5,Connecticut College,5,0
4,05/12/2011,4,4,4,0,4,4,5,4,Connecticut College,5,0
3,04/25/2011,4,4,3,0,4,3,3,4,Connecticut College,4,0
5,04/05/2011,5,4,5,1,3,2,5,4,Connecticut College,5,0
5,04/04/2011,3,3,3,0,2,4,5,5,Connecticut College,4,0
3,03/30/2011,2,3,2,0,3,3,3,4,Connecticut College,3,0
1,01/15/2011,5,4,2,0,5,3,1,3,Connecticut College,5,0
5,01/08/2011,5,4,4,0,4,4,5,5,Connecticut College,5,0
5,12/28/2010,5,3,5,0,4,5,5,5,Connecticut College,5,0
5,12/21/2010,5,5,4,0,1,4,5,5,Connecticut College,5,0
5,12/18/2010,5,3,5,0,4,4,5,5,Connecticut College,5,0
3,11/07/2010,3,1,2,0,4,2,3,3,Connecticut College,4,1
5,11/02/2010,5,3,4,1,5,5,5,5,Connecticut College,5,0
3,07/15/2017,4,3,4,0,5,3,4,3,"University of Maryland, Baltimore County",3,0
4,07/07/2017,4,3,4,2,5,3,4,4,"University of Maryland, Baltimore County",4,0
4,06/27/2017,2,2,1,0,3,2,3,4,"University of Maryland, Baltimore County",3,0
4,06/08/2017,3,3,3,0,3,3,4,4,"University of Maryland, Baltimore County",2,0
4,05/23/2017,3,2,5,1,4,2,4,3,"University of Maryland, Baltimore County",2,0
4,05/18/2017,3,4,4,1,4,2,4,4,"University of Maryland, Baltimore County",3,1
3,05/17/2017,5,3,5,0,5,4,5,5,"University of Maryland, Baltimore County",3,0
5,05/09/2017,3,3,3,0,3,3,4,4,"University of Maryland, Baltimore County",3,1
4,04/28/2017,2,1,3,0,2,2,5,4,"University of Maryland, Baltimore County",2,1
3,04/25/2017,2,3,2,0,3,2,4,4,"University of Maryland, Baltimore County",2,0
2,04/24/2017,2,1,2,0,3,3,3,4,"University of Maryland, Baltimore County",1,1
2,04/10/2017,2,2,2,3,2,2,2,3,"University of Maryland, Baltimore County",2,1
1,04/07/2017,3,3,2,6,3,3,4,3,"University of Maryland, Baltimore County",3,1
4,04/06/2017,4,3,5,1,4,4,4,5,"University of Maryland, Baltimore County",3,0
2,03/30/2017,2,3,2,5,4,2,4,4,"University of Maryland, Baltimore County",1,1
4,03/27/2017,3,3,4,3,3,4,5,4,"University of Maryland, Baltimore County",3,0
2,03/09/2017,2,2,2,3,1,3,3,1,"University of Maryland, Baltimore County",1,8
1,03/09/2017,1,1,1,0,2,1,4,2,"University of Maryland, Baltimore County",1,8
1,03/07/2017,1,1,2,2,1,2,2,3,"University of Maryland, Baltimore County",1,2
1,02/21/2017,3,2,3,2,3,4,3,4,"University of Maryland, Baltimore County",2,0
4,02/09/2017,3,4,1,1,3,2,3,3,"University of Maryland, Baltimore County",3,1
5,01/25/2017,3,3,4,2,4,4,5,4,"University of Maryland, Baltimore County",3,0
4,01/16/2017,3,3,2,6,3,4,3,4,"University of Maryland, Baltimore County",3,1
4,01/13/2017,5,2,3,5,5,4,4,4,"University of Maryland, Baltimore County",5,1
1,01/09/2017,1,1,1,3,2,1,1,1,"University of Maryland, Baltimore County",1,15
5,12/30/2016,4,1,4,5,3,5,4,3,"University of Maryland, Baltimore County",4,0
5,12/30/2016,4,3,3,2,3,4,5,5,"University of Maryland, Baltimore County",4,1
1,12/19/2016,1,1,1,10,1,3,1,4,"University of Maryland, Baltimore County",1,7
4,12/19/2016,3,2,2,10,1,4,3,4,"University of Maryland, Baltimore County",3,1
2,12/18/2016,2,1,1,3,2,3,1,4,"University of Maryland, Baltimore County",2,2
5,12/16/2016,4,4,2,5,4,3,4,4,"University of Maryland, Baltimore County",4,0
4,11/21/2016,4,3,2,5,4,4,3,4,"University of Maryland, Baltimore County",4,0
5,11/17/2016,3,5,3,5,4,3,4,4,"University of Maryland, Baltimore County",3,1
3,11/02/2016,3,3,2,0,1,3,3,3,"University of Maryland, Baltimore County",3,2
3,11/02/2016,3,2,3,2,3,4,3,4,"University of Maryland, Baltimore County",3,0
3,10/11/2016,5,5,3,5,2,5,4,4,"University of Maryland, Baltimore County",5,0
3,09/24/2016,3,3,3,2,4,3,3,4,"University of Maryland, Baltimore County",3,1
5,08/30/2016,3,3,2,1,4,4,5,5,"University of Maryland, Baltimore County",3,1
5,08/24/2016,5,4,5,5,5,5,5,5,"University of Maryland, Baltimore County",5,8
3,08/08/2016,2,2,2,3,2,3,3,5,"University of Maryland, Baltimore County",2,3
4,07/07/2016,3,4,1,7,3,3,3,4,"University of Maryland, Baltimore County",3,1
3,06/02/2016,5,1,5,6,1,3,4,3,"University of Maryland, Baltimore County",5,0
3,06/02/2016,4,3,3,2,3,3,3,4,"University of Maryland, Baltimore County",4,1
5,05/23/2016,4,4,3,5,4,5,4,5,"University of Maryland, Baltimore County",4,0
3,05/19/2016,3,3,3,3,3,3,3,3,"University of Maryland, Baltimore County",3,1
4,05/18/2016,4,4,4,3,4,4,4,4,"University of Maryland, Baltimore County",5,1
4,04/19/2016,3,2,3,2,4,2,2,4,"University of Maryland, Baltimore County",4,4
5,04/19/2016,4,3,3,3,3,2,4,4,"University of Maryland, Baltimore County",4,1
4,04/19/2016,3,3,2,1,3,4,4,3,"University of Maryland, Baltimore County",4,2
4,04/13/2016,4,3,4,1,3,4,5,5,"University of Maryland, Baltimore County",4,0
5,04/06/2016,5,4,5,2,4,5,5,4,"University of Maryland, Baltimore County",5,0
1,03/30/2016,3,1,1,10,3,2,1,1,"University of Maryland, Baltimore County",2,10
5,03/29/2016,4,3,3,2,4,3,5,5,"University of Maryland, Baltimore County",4,2
3,03/28/2016,4,2,2,7,3,4,2,4,"University of Maryland, Baltimore County",3,2
4,03/09/2016,4,4,5,0,4,4,5,3,"University of Maryland, Baltimore County",5,3
5,01/28/2016,4,3,4,4,3,4,5,5,"University of Maryland, Baltimore County",4,2
4,01/28/2016,5,2,4,9,3,3,3,4,"University of Maryland, Baltimore County",5,2
4,01/27/2016,5,3,4,4,4,4,4,4,"University of Maryland, Baltimore County",5,4
2,01/25/2016,3,3,3,6,3,3,3,4,"University of Maryland, Baltimore County",3,7
5,01/16/2016,5,1,4,13,4,3,5,4,"University of Maryland, Baltimore County",5,1
3,12/31/2015,5,3,2,6,3,3,4,3,"University of Maryland, Baltimore County",4,2
4,12/30/2015,5,4,1,2,4,2,4,5,"University of Maryland, Baltimore County",5,2
5,12/29/2015,4,2,4,4,3,3,4,4,"University of Maryland, Baltimore County",4,1
3,12/18/2015,4,3,1,6,4,3,3,5,"University of Maryland, Baltimore County",4,6
3,12/09/2015,2,1,4,4,2,2,2,3,"University of Maryland, Baltimore County",3,2
4,11/30/2015,4,5,5,4,5,5,4,5,"University of Maryland, Baltimore County",4,7
3,11/24/2015,3,3,2,10,3,3,2,4,"University of Maryland, Baltimore County",3,4
3,11/23/2015,3,1,1,9,2,3,2,4,"University of Maryland, Baltimore County",3,3
2,11/15/2015,2,1,2,6,1,2,2,3,"University of Maryland, Baltimore County",2,5
5,11/13/2015,5,5,5,2,5,5,5,5,"University of Maryland, Baltimore County",5,14
5,11/09/2015,5,5,5,2,5,5,5,5,"University of Maryland, Baltimore County",5,14
3,11/04/2015,4,3,2,3,5,3,5,4,"University of Maryland, Baltimore County",4,1
3,10/29/2015,4,3,4,1,3,3,4,4,"University of Maryland, Baltimore County",4,4
4,10/29/2015,4,3,2,0,3,4,3,3,"University of Maryland, Baltimore County",4,1
3,09/10/2015,5,3,2,11,5,2,1,3,"University of Maryland, Baltimore County",4,5
4,09/08/2015,4,3,2,2,4,3,3,4,"University of Maryland, Baltimore County",4,1
4,08/28/2015,5,3,3,1,3,3,3,4,"University of Maryland, Baltimore County",5,0
5,08/22/2015,3,2,4,3,4,2,5,5,"University of Maryland, Baltimore County",3,1
1,08/21/2015,1,1,1,11,1,1,1,1,"University of Maryland, Baltimore County",1,7
5,08/18/2015,4,3,4,6,5,3,5,5,"University of Maryland, Baltimore County",5,1
4,07/09/2015,4,3,3,4,5,3,4,4,"University of Maryland, Baltimore County",4,1
4,07/04/2015,4,3,4,3,4,4,4,4,"University of Maryland, Baltimore County",4,2
5,06/12/2015,3,3,2,5,4,3,4,4,"University of Maryland, Baltimore County",3,2
5,05/18/2015,4,4,4,6,4,4,5,5,"University of Maryland, Baltimore County",4,1
5,05/18/2015,5,2,4,3,4,4,5,5,"University of Maryland, Baltimore County",5,1
3,05/17/2015,3,1,2,4,5,2,2,3,"University of Maryland, Baltimore County",3,4
4,04/29/2015,3,4,1,4,5,3,2,5,"University of Maryland, Baltimore County",3,6
5,04/29/2015,5,3,4,5,4,4,5,4,"University of Maryland, Baltimore County",5,1
2,04/22/2015,3,1,2,5,2,2,1,1,"University of Maryland, Baltimore County",4,11
4,04/20/2015,3,4,5,3,3,3,3,4,"University of Maryland, Baltimore County",4,2
5,04/16/2015,4,3,1,5,4,4,3,4,"University of Maryland, Baltimore County",4,6
4,04/12/2015,5,3,2,0,3,5,5,4,"University of Maryland, Baltimore County",5,0
4,04/04/2015,4,3,1,6,3,3,4,3,"University of Maryland, Baltimore County",4,1
5,03/30/2015,4,4,3,5,5,4,5,5,"University of Maryland, Baltimore County",4,0
5,03/29/2015,4,3,4,4,2,4,5,2,"University of Maryland, Baltimore County",4,3
4,03/28/2015,3,3,3,6,4,3,4,4,"University of Maryland, Baltimore County",4,2
5,02/16/2015,4,3,2,3,4,4,3,4,"University of Maryland, Baltimore County",4,0
3,02/12/2015,3,3,1,8,4,1,1,4,"University of Maryland, Baltimore County",3,10
3,02/11/2015,4,3,2,2,4,3,3,4,"University of Maryland, Baltimore County",4,1
5,02/04/2015,5,3,4,7,4,4,4,4,"University of Maryland, Baltimore County",5,2
4,02/03/2015,3,1,3,6,4,3,2,4,"University of Maryland, Baltimore County",3,2
3,02/03/2015,3,1,2,1,4,2,2,4,"University of Maryland, Baltimore County",3,9
1,01/29/2015,1,1,1,2,1,1,1,1,"University of Maryland, Baltimore County",1,5
1,01/29/2015,3,3,2,6,2,2,1,4,"University of Maryland, Baltimore County",3,0
